time,pm2_5 (μg/m³),pm10 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),ozone (μg/m³),sulphur_dioxide (μg/m³),date,hour,year,time_of_the_day,AQI_PM2_5,AQI_PM10,AQI_NO2,AQI_SO2,AQI_CO,AQI_O3,AQI
2022-08-10 18:00:00,2.5,3.5,0.138,5.3,41.0,1.8,2022-08-10,18,2022,Evening,4.166666666666667,3.5,6.625,2.25,6.9,41.0,41.0
2022-08-10 19:00:00,2.3,3.2,0.133,4.6,41.0,1.7,2022-08-10,19,2022,Night,3.833333333333333,3.2,5.75,2.125,6.65,41.0,41.0
2022-08-10 20:00:00,2.0,2.9,0.125,3.7,42.0,1.6,2022-08-10,20,2022,Night,3.3333333333333335,2.9,4.625,2.0,6.25,42.0,42.0
2022-08-10 21:00:00,1.7,2.5,0.115,2.5,43.0,1.5,2022-08-10,21,2022,Night,2.8333333333333335,2.5,3.125,1.875,5.75,43.0,43.0
2022-08-10 22:00:00,1.5,2.2,0.109,1.9,44.0,1.4,2022-08-10,22,2022,Night,2.5,2.2,2.375,1.75,5.45,44.0,44.0
2022-08-10 23:00:00,1.4,2.0,0.104,1.4,45.0,1.2,2022-08-10,23,2022,Night,2.3333333333333335,2.0,1.75,1.5,5.2,45.0,45.0
2022-08-11 00:00:00,1.2,1.7,0.102,1.1,48.0,1.3,2022-08-11,0,2022,Night,2.0,1.7,1.375,1.625,5.1,48.0,48.0
2022-08-11 01:00:00,1.1,1.6,0.11,1.6,50.0,1.4,2022-08-11,1,2022,Night,1.8333333333333335,1.6,2.0,1.75,5.5,50.0,50.0
2022-08-11 02:00:00,1.3,1.9,0.122,2.5,52.0,1.5,2022-08-11,2,2022,Night,2.166666666666667,1.9,3.125,1.875,6.1,52.0,52.0
2022-08-11 03:00:00,1.8,2.6,0.134,3.2,55.0,1.8,2022-08-11,3,2022,Night,3.0,2.6,4.0,2.25,6.7,55.0,55.0
2022-08-11 04:00:00,1.9,2.8,0.136,3.2,58.0,2.0,2022-08-11,4,2022,Night,3.1666666666666665,2.8,4.0,2.5,6.800000000000001,58.0,58.0
2022-08-11 05:00:00,3.3,4.7,0.136,2.9,60.0,2.2,2022-08-11,5,2022,Morning,5.5,4.7,3.625,2.75,6.800000000000001,60.0,60.0
2022-08-11 06:00:00,4.3,6.1,0.134,2.5,63.0,2.5,2022-08-11,6,2022,Morning,7.166666666666667,6.1,3.125,3.125,6.7,63.0,63.0
2022-08-11 07:00:00,5.4,7.7,0.134,2.3,64.0,2.6,2022-08-11,7,2022,Morning,9.000000000000002,7.7,2.875,3.25,6.7,64.0,64.0
2022-08-11 08:00:00,5.6,8.0,0.133,2.2,63.0,2.7,2022-08-11,8,2022,Morning,9.333333333333334,8.0,2.75,3.375,6.65,63.0,63.0
2022-08-11 09:00:00,5.1,7.2,0.132,2.3,62.0,2.8,2022-08-11,9,2022,Morning,8.5,7.2,2.875,3.5,6.6000000000000005,62.0,62.0
2022-08-11 10:00:00,4.5,6.4,0.13,2.5,60.0,2.9,2022-08-11,10,2022,Morning,7.5,6.4,3.125,3.625,6.5,60.0,60.0
2022-08-11 11:00:00,4.4,6.3,0.128,2.8,58.0,3.0,2022-08-11,11,2022,Morning,7.333333333333334,6.3,3.5,3.75,6.4,58.0,58.0
2022-08-11 12:00:00,9.5,15.1,0.132,3.6,55.0,1.8,2022-08-11,12,2022,Afternoon,15.833333333333334,15.1,4.5,2.25,6.6000000000000005,55.0,55.0
2022-08-11 13:00:00,9.6,15.4,0.133,4.0,52.0,1.9,2022-08-11,13,2022,Afternoon,16.0,15.4,5.0,2.375,6.65,52.0,52.0
2022-08-11 14:00:00,8.5,13.3,0.134,4.4,47.0,2.0,2022-08-11,14,2022,Afternoon,14.166666666666668,13.3,5.5,2.5,6.7,47.0,47.0
2022-08-11 15:00:00,7.1,10.8,0.134,4.9,42.0,2.0,2022-08-11,15,2022,Afternoon,11.833333333333334,10.8,6.125,2.5,6.7,42.0,42.0
2022-08-11 16:00:00,5.3,7.8,0.132,4.9,39.0,2.0,2022-08-11,16,2022,Afternoon,8.833333333333334,7.8,6.125,2.5,6.6000000000000005,39.0,39.0
2022-08-11 17:00:00,3.7,5.3,0.128,4.7,37.0,2.0,2022-08-11,17,2022,Evening,6.166666666666667,5.3,5.875,2.5,6.4,37.0,37.0
2022-08-11 18:00:00,2.6,3.7,0.123,4.3,36.0,2.0,2022-08-11,18,2022,Evening,4.333333333333334,3.7,5.375,2.5,6.15,36.0,36.0
2022-08-11 19:00:00,1.8,2.6,0.118,3.8,36.0,2.0,2022-08-11,19,2022,Night,3.0,2.6,4.75,2.5,5.8999999999999995,36.0,36.0
2022-08-11 20:00:00,1.4,2.0,0.113,3.2,37.0,2.1,2022-08-11,20,2022,Night,2.3333333333333335,2.0,4.0,2.625,5.65,37.0,37.0
2022-08-11 21:00:00,1.3,1.8,0.106,2.5,39.0,2.2,2022-08-11,21,2022,Night,2.166666666666667,1.8,3.125,2.75,5.3,39.0,39.0
2022-08-11 22:00:00,1.2,1.7,0.101,2.0,40.0,2.2,2022-08-11,22,2022,Night,2.0,1.7,2.5,2.75,5.050000000000001,40.0,40.0
2022-08-11 23:00:00,1.3,2.1,0.097,1.5,41.0,2.2,2022-08-11,23,2022,Night,2.166666666666667,2.1,1.875,2.75,4.8500000000000005,41.0,41.0
2022-08-12 00:00:00,1.6,2.3,0.101,2.2,39.0,3.6,2022-08-12,0,2022,Night,2.666666666666667,2.3,2.75,4.5,5.050000000000001,39.0,39.0
2022-08-12 01:00:00,1.6,2.4,0.104,2.1,41.0,3.5,2022-08-12,1,2022,Night,2.666666666666667,2.4,2.625,4.375,5.2,41.0,41.0
2022-08-12 02:00:00,1.3,1.9,0.108,2.0,43.0,3.2,2022-08-12,2,2022,Night,2.166666666666667,1.9,2.5,4.0,5.4,43.0,43.0
2022-08-12 03:00:00,1.6,2.3,0.112,1.9,47.0,2.9,2022-08-12,3,2022,Night,2.666666666666667,2.3,2.375,3.625,5.6000000000000005,47.0,47.0
2022-08-12 04:00:00,1.9,2.8,0.112,1.6,51.0,2.8,2022-08-12,4,2022,Night,3.1666666666666665,2.8,2.0,3.5,5.6000000000000005,51.0,51.0
2022-08-12 05:00:00,2.9,4.3,0.11,1.3,55.0,2.8,2022-08-12,5,2022,Morning,4.833333333333333,4.3,1.625,3.5,5.5,55.0,55.0
2022-08-12 06:00:00,3.7,5.4,0.109,1.0,60.0,2.7,2022-08-12,6,2022,Morning,6.166666666666667,5.4,1.25,3.375,5.45,60.0,60.0
2022-08-12 07:00:00,5.0,7.3,0.111,1.0,65.0,2.7,2022-08-12,7,2022,Morning,8.333333333333334,7.3,1.25,3.375,5.55,65.0,65.0
2022-08-12 08:00:00,6.3,9.3,0.114,1.0,70.0,2.8,2022-08-12,8,2022,Morning,10.5,9.3,1.25,3.5,5.7,70.0,70.0
2022-08-12 09:00:00,5.6,8.4,0.118,1.3,73.0,2.8,2022-08-12,9,2022,Morning,9.333333333333334,8.4,1.625,3.5,5.8999999999999995,73.0,73.0
2022-08-12 10:00:00,5.7,8.4,0.12,1.7,71.0,2.8,2022-08-12,10,2022,Morning,9.5,8.4,2.125,3.5,6.0,71.0,71.0
2022-08-12 11:00:00,5.3,8.0,0.122,2.2,67.0,2.8,2022-08-12,11,2022,Morning,8.833333333333334,8.0,2.75,3.5,6.1,67.0,67.0
2022-08-12 12:00:00,8.1,13.2,0.127,2.7,69.0,3.8,2022-08-12,12,2022,Afternoon,13.5,13.2,3.375,4.75,6.35,69.0,69.0
2022-08-12 13:00:00,7.2,11.3,0.13,3.7,63.0,4.2,2022-08-12,13,2022,Afternoon,12.0,11.3,4.625,5.25,6.5,63.0,63.0
2022-08-12 14:00:00,6.6,10.5,0.134,5.2,54.0,4.6,2022-08-12,14,2022,Afternoon,11.0,10.5,6.5,5.75,6.7,54.0,54.0
2022-08-12 15:00:00,6.4,10.1,0.138,6.7,43.0,5.0,2022-08-12,15,2022,Afternoon,10.666666666666668,10.1,8.375,6.25,6.9,43.0,43.0
2022-08-12 16:00:00,5.7,8.9,0.14,7.2,38.0,5.0,2022-08-12,16,2022,Afternoon,9.5,8.9,9.0,6.25,7.000000000000001,38.0,38.0
2022-08-12 17:00:00,5.2,8.0,0.142,7.5,34.0,4.8,2022-08-12,17,2022,Evening,8.666666666666668,8.0,9.375,6.0,7.1,34.0,34.0
2022-08-12 18:00:00,5.0,7.6,0.141,7.3,31.0,4.4,2022-08-12,18,2022,Evening,8.333333333333334,7.6,9.125,5.5,7.049999999999999,31.0,31.0
2022-08-12 19:00:00,4.6,7.0,0.135,6.7,30.0,4.0,2022-08-12,19,2022,Night,7.666666666666666,7.0,8.375,5.0,6.75,30.0,30.0
2022-08-12 20:00:00,4.1,6.5,0.126,5.6,31.0,3.5,2022-08-12,20,2022,Night,6.833333333333333,6.5,7.0,4.375,6.3,31.0,31.0
2022-08-12 21:00:00,3.5,5.4,0.116,4.3,32.0,3.0,2022-08-12,21,2022,Night,5.833333333333334,5.4,5.375,3.75,5.800000000000001,32.0,32.0
2022-08-12 22:00:00,3.1,4.7,0.111,3.6,32.0,2.8,2022-08-12,22,2022,Night,5.166666666666667,4.7,4.5,3.5,5.55,32.0,32.0
2022-08-12 23:00:00,2.6,3.9,0.108,3.0,33.0,2.7,2022-08-12,23,2022,Night,4.333333333333334,3.9,3.75,3.375,5.4,33.0,33.0
2022-08-13 00:00:00,1.6,2.3,0.103,2.6,35.0,3.8,2022-08-13,0,2022,Night,2.666666666666667,2.3,3.25,4.75,5.1499999999999995,35.0,35.0
2022-08-13 01:00:00,1.7,2.5,0.104,2.5,35.0,3.8,2022-08-13,1,2022,Night,2.8333333333333335,2.5,3.125,4.75,5.2,35.0,35.0
2022-08-13 02:00:00,1.5,2.2,0.106,2.5,35.0,4.0,2022-08-13,2,2022,Night,2.5,2.2,3.125,5.0,5.3,35.0,35.0
2022-08-13 03:00:00,1.7,2.6,0.108,2.2,38.0,4.0,2022-08-13,3,2022,Night,2.8333333333333335,2.6,2.75,5.0,5.4,38.0,38.0
2022-08-13 04:00:00,2.2,3.2,0.107,1.9,44.0,3.8,2022-08-13,4,2022,Night,3.666666666666667,3.2,2.375,4.75,5.35,44.0,44.0
2022-08-13 05:00:00,3.8,6.1,0.106,1.5,52.0,3.7,2022-08-13,5,2022,Morning,6.333333333333333,6.1,1.875,4.625,5.3,52.0,52.0
2022-08-13 06:00:00,5.9,9.7,0.106,1.1,62.0,3.5,2022-08-13,6,2022,Morning,9.833333333333334,9.7,1.375,4.375,5.3,62.0,62.0
2022-08-13 07:00:00,7.3,12.1,0.11,1.0,69.0,3.6,2022-08-13,7,2022,Morning,12.166666666666666,12.1,1.25,4.5,5.5,69.0,69.0
2022-08-13 08:00:00,8.5,14.5,0.117,1.0,77.0,3.8,2022-08-13,8,2022,Morning,14.166666666666668,14.5,1.25,4.75,5.8500000000000005,77.0,77.0
2022-08-13 09:00:00,9.0,15.9,0.126,1.4,83.0,4.1,2022-08-13,9,2022,Morning,15.0,15.9,1.75,5.125,6.3,83.0,83.0
2022-08-13 10:00:00,9.0,16.5,0.133,1.9,83.0,4.2,2022-08-13,10,2022,Morning,15.0,16.5,2.375,5.25,6.65,83.0,83.0
2022-08-13 11:00:00,9.0,14.8,0.141,2.5,81.0,4.4,2022-08-13,11,2022,Morning,15.0,14.8,3.125,5.5,7.049999999999999,81.0,81.0
2022-08-13 12:00:00,11.0,17.8,0.151,3.7,76.0,4.3,2022-08-13,12,2022,Afternoon,18.333333333333336,17.8,4.625,5.375,7.55,76.0,76.0
2022-08-13 13:00:00,10.9,17.5,0.157,4.9,71.0,4.6,2022-08-13,13,2022,Afternoon,18.166666666666668,17.5,6.125,5.75,7.85,71.0,71.0
2022-08-13 14:00:00,10.6,17.0,0.165,6.6,63.0,5.1,2022-08-13,14,2022,Afternoon,17.666666666666668,17.0,8.25,6.375,8.25,63.0,63.0
2022-08-13 15:00:00,10.1,16.1,0.174,8.6,54.0,5.8,2022-08-13,15,2022,Afternoon,16.833333333333332,16.1,10.75,7.25,8.7,54.0,54.0
2022-08-13 16:00:00,9.4,14.9,0.177,9.6,50.0,6.7,2022-08-13,16,2022,Afternoon,15.666666666666668,14.9,12.0,8.375,8.85,50.0,50.0
2022-08-13 17:00:00,8.8,13.7,0.178,10.2,46.0,7.8,2022-08-13,17,2022,Evening,14.666666666666668,13.7,12.75,9.75,8.9,46.0,46.0
2022-08-13 18:00:00,8.0,12.4,0.176,10.6,42.0,8.7,2022-08-13,18,2022,Evening,13.333333333333334,12.4,13.25,10.875,8.799999999999999,42.0,42.0
2022-08-13 19:00:00,6.8,10.6,0.17,10.2,39.0,8.7,2022-08-13,19,2022,Night,11.333333333333334,10.6,12.75,10.875,8.5,39.0,39.0
2022-08-13 20:00:00,5.5,8.4,0.162,9.5,35.0,8.4,2022-08-13,20,2022,Night,9.166666666666668,8.4,11.875,10.5,8.1,35.0,35.0
2022-08-13 21:00:00,4.7,7.1,0.151,8.4,32.0,7.8,2022-08-13,21,2022,Night,7.833333333333334,7.1,10.5,9.75,7.55,32.0,32.0
2022-08-13 22:00:00,4.3,6.3,0.145,7.6,31.0,7.6,2022-08-13,22,2022,Night,7.166666666666667,6.3,9.5,9.5,7.249999999999999,31.0,31.0
2022-08-13 23:00:00,3.7,5.5,0.139,6.8,31.0,7.3,2022-08-13,23,2022,Night,6.166666666666667,5.5,8.5,9.125,6.950000000000001,31.0,31.0
2022-08-14 00:00:00,2.4,3.5,0.135,6.2,32.0,7.7,2022-08-14,0,2022,Night,4.0,3.5,7.75,9.625,6.75,32.0,32.0
2022-08-14 01:00:00,2.1,3.0,0.132,5.6,33.0,7.3,2022-08-14,1,2022,Night,3.5000000000000004,3.0,7.0,9.125,6.6000000000000005,33.0,33.0
2022-08-14 02:00:00,1.9,2.8,0.129,4.7,35.0,6.8,2022-08-14,2,2022,Night,3.1666666666666665,2.8,5.875,8.5,6.45,35.0,35.0
2022-08-14 03:00:00,2.3,3.5,0.123,3.5,39.0,6.2,2022-08-14,3,2022,Night,3.833333333333333,3.5,4.375,7.75,6.15,39.0,39.0
2022-08-14 04:00:00,2.6,4.0,0.118,2.8,44.0,5.7,2022-08-14,4,2022,Night,4.333333333333334,4.0,3.5,7.125,5.8999999999999995,44.0,44.0
2022-08-14 05:00:00,3.4,5.3,0.112,2.2,49.0,5.2,2022-08-14,5,2022,Morning,5.666666666666667,5.3,2.75,6.5,5.6000000000000005,49.0,49.0
2022-08-14 06:00:00,4.6,7.0,0.108,1.5,57.0,4.6,2022-08-14,6,2022,Morning,7.666666666666666,7.0,1.875,5.75,5.4,57.0,57.0
2022-08-14 07:00:00,6.1,9.5,0.108,1.3,62.0,4.1,2022-08-14,7,2022,Morning,10.166666666666666,9.5,1.625,5.125,5.4,62.0,62.0
2022-08-14 08:00:00,7.1,11.9,0.11,1.3,67.0,3.5,2022-08-14,8,2022,Morning,11.833333333333334,11.9,1.625,4.375,5.5,67.0,67.0
2022-08-14 09:00:00,7.7,13.4,0.116,1.6,72.0,3.2,2022-08-14,9,2022,Morning,12.833333333333334,13.4,2.0,4.0,5.800000000000001,72.0,72.0
2022-08-14 10:00:00,8.5,16.2,0.125,2.3,74.0,3.5,2022-08-14,10,2022,Morning,14.166666666666668,16.2,2.875,4.375,6.25,74.0,74.0
2022-08-14 11:00:00,9.8,16.7,0.138,3.2,74.0,4.2,2022-08-14,11,2022,Morning,16.333333333333336,16.7,4.0,5.25,6.9,74.0,74.0
2022-08-14 12:00:00,10.3,17.9,0.148,4.0,74.0,4.6,2022-08-14,12,2022,Afternoon,17.166666666666668,17.9,5.0,5.75,7.3999999999999995,74.0,74.0
2022-08-14 13:00:00,11.2,19.4,0.154,4.9,71.0,5.4,2022-08-14,13,2022,Afternoon,18.666666666666668,19.4,6.125,6.75,7.7,71.0,71.0
2022-08-14 14:00:00,12.7,23.0,0.161,6.3,67.0,6.7,2022-08-14,14,2022,Afternoon,21.166666666666668,23.0,7.875,8.375,8.05,67.0,67.0
2022-08-14 15:00:00,12.0,21.0,0.169,8.1,61.0,8.1,2022-08-14,15,2022,Afternoon,20.0,21.0,10.125,10.125,8.450000000000001,61.0,61.0
2022-08-14 16:00:00,10.5,17.9,0.17,8.9,55.0,8.8,2022-08-14,16,2022,Afternoon,17.5,17.9,11.125,11.0,8.5,55.0,55.0
2022-08-14 17:00:00,9.4,15.7,0.169,9.7,49.0,9.3,2022-08-14,17,2022,Evening,15.666666666666668,15.7,12.125,11.625,8.450000000000001,49.0,49.0
2022-08-14 18:00:00,8.7,14.6,0.166,10.3,41.0,9.8,2022-08-14,18,2022,Evening,14.5,14.6,12.875,12.25,8.3,41.0,41.0
2022-08-14 19:00:00,8.3,14.1,0.163,10.4,37.0,10.1,2022-08-14,19,2022,Night,13.833333333333336,14.1,13.0,12.625,8.15,37.0,37.0
2022-08-14 20:00:00,8.0,13.6,0.158,10.4,34.0,10.2,2022-08-14,20,2022,Night,13.333333333333334,13.6,13.0,12.75,7.9,34.0,34.0
2022-08-14 21:00:00,7.5,12.5,0.153,9.9,31.0,10.2,2022-08-14,21,2022,Night,12.5,12.5,12.375,12.75,7.6499999999999995,31.0,31.0
2022-08-14 22:00:00,6.5,10.4,0.149,9.4,30.0,10.0,2022-08-14,22,2022,Night,10.833333333333334,10.4,11.75,12.5,7.449999999999999,30.0,30.0
2022-08-14 23:00:00,5.2,8.0,0.146,8.8,30.0,9.6,2022-08-14,23,2022,Night,8.666666666666668,8.0,11.0,12.0,7.3,30.0,30.0
2022-08-15 00:00:00,2.8,4.1,0.131,6.1,35.0,6.2,2022-08-15,0,2022,Night,4.666666666666667,4.1,7.625,7.75,6.550000000000001,35.0,35.0
2022-08-15 01:00:00,2.3,3.4,0.13,5.8,36.0,5.9,2022-08-15,1,2022,Night,3.833333333333333,3.4,7.25,7.375,6.5,36.0,36.0
2022-08-15 02:00:00,2.1,3.1,0.129,5.6,37.0,5.6,2022-08-15,2,2022,Night,3.5000000000000004,3.1,7.0,7.0,6.45,37.0,37.0
2022-08-15 03:00:00,2.2,3.2,0.126,5.1,39.0,5.2,2022-08-15,3,2022,Night,3.666666666666667,3.2,6.375,6.5,6.3,39.0,39.0
2022-08-15 04:00:00,2.8,4.0,0.122,4.5,41.0,4.8,2022-08-15,4,2022,Night,4.666666666666667,4.0,5.625,6.0,6.1,41.0,41.0
2022-08-15 05:00:00,4.3,6.2,0.117,3.9,44.0,4.6,2022-08-15,5,2022,Morning,7.166666666666667,6.2,4.875,5.75,5.8500000000000005,44.0,44.0
2022-08-15 06:00:00,6.5,9.5,0.112,3.2,49.0,4.3,2022-08-15,6,2022,Morning,10.833333333333334,9.5,4.0,5.375,5.6000000000000005,49.0,49.0
2022-08-15 07:00:00,8.3,12.0,0.11,2.6,54.0,4.2,2022-08-15,7,2022,Morning,13.833333333333336,12.0,3.25,5.25,5.5,54.0,54.0
2022-08-15 08:00:00,8.5,12.4,0.108,2.2,59.0,4.2,2022-08-15,8,2022,Morning,14.166666666666668,12.4,2.75,5.25,5.4,59.0,59.0
2022-08-15 09:00:00,7.6,11.4,0.11,2.2,63.0,4.3,2022-08-15,9,2022,Morning,12.666666666666666,11.4,2.75,5.375,5.5,63.0,63.0
2022-08-15 10:00:00,8.0,11.9,0.117,3.3,61.0,4.5,2022-08-15,10,2022,Morning,13.333333333333334,11.9,4.125,5.625,5.8500000000000005,61.0,61.0
2022-08-15 11:00:00,7.9,11.7,0.128,5.1,55.0,4.8,2022-08-15,11,2022,Morning,13.166666666666668,11.7,6.375,6.0,6.4,55.0,55.0
2022-08-15 12:00:00,7.2,10.6,0.141,8.6,42.0,5.3,2022-08-15,12,2022,Afternoon,12.0,10.6,10.75,6.625,7.049999999999999,42.0,42.0
2022-08-15 13:00:00,6.4,9.3,0.144,9.1,41.0,5.4,2022-08-15,13,2022,Afternoon,10.666666666666668,9.3,11.375,6.75,7.199999999999999,41.0,41.0
2022-08-15 14:00:00,5.4,7.9,0.148,9.8,40.0,5.4,2022-08-15,14,2022,Afternoon,9.000000000000002,7.9,12.25,6.75,7.3999999999999995,40.0,40.0
2022-08-15 15:00:00,4.5,6.5,0.153,10.8,38.0,5.5,2022-08-15,15,2022,Afternoon,7.5,6.5,13.5,6.875,7.6499999999999995,38.0,38.0
2022-08-15 16:00:00,4.0,5.7,0.157,11.8,35.0,5.6,2022-08-15,16,2022,Afternoon,6.666666666666667,5.7,14.75,7.0,7.85,35.0,35.0
2022-08-15 17:00:00,3.9,5.6,0.161,12.8,31.0,5.8,2022-08-15,17,2022,Evening,6.5,5.6,16.0,7.25,8.05,31.0,31.0
2022-08-15 18:00:00,3.8,5.5,0.162,13.3,27.0,5.7,2022-08-15,18,2022,Evening,6.333333333333333,5.5,16.625,7.125,8.1,27.0,27.0
2022-08-15 19:00:00,3.6,5.1,0.156,12.2,27.0,5.3,2022-08-15,19,2022,Night,6.0,5.1,15.25,6.625,7.8,27.0,27.0
2022-08-15 20:00:00,3.2,4.6,0.147,10.4,27.0,4.8,2022-08-15,20,2022,Night,5.333333333333334,4.6,13.0,6.0,7.35,27.0,27.0
2022-08-15 21:00:00,2.8,4.0,0.135,8.1,29.0,4.1,2022-08-15,21,2022,Night,4.666666666666667,4.0,10.125,5.125,6.75,29.0,29.0
2022-08-15 22:00:00,2.4,3.5,0.127,6.6,30.0,3.7,2022-08-15,22,2022,Night,4.0,3.5,8.25,4.625,6.35,30.0,30.0
2022-08-15 23:00:00,2.1,3.0,0.119,5.2,32.0,3.3,2022-08-15,23,2022,Night,3.5000000000000004,3.0,6.5,4.125,5.949999999999999,32.0,32.0
2022-08-16 00:00:00,1.5,2.1,0.107,3.3,35.0,3.2,2022-08-16,0,2022,Night,2.5,2.1,4.125,4.0,5.35,35.0,35.0
2022-08-16 01:00:00,1.5,2.1,0.109,3.2,36.0,3.0,2022-08-16,1,2022,Night,2.5,2.1,4.0,3.75,5.45,36.0,36.0
2022-08-16 02:00:00,1.7,2.5,0.112,3.1,36.0,2.8,2022-08-16,2,2022,Night,2.8333333333333335,2.5,3.875,3.5,5.6000000000000005,36.0,36.0
2022-08-16 03:00:00,1.8,2.6,0.114,2.8,38.0,2.5,2022-08-16,3,2022,Night,3.0,2.6,3.5,3.125,5.7,38.0,38.0
2022-08-16 04:00:00,2.2,3.1,0.112,2.5,40.0,2.5,2022-08-16,4,2022,Night,3.666666666666667,3.1,3.125,3.125,5.6000000000000005,40.0,40.0
2022-08-16 05:00:00,3.0,4.4,0.108,2.2,42.0,2.7,2022-08-16,5,2022,Morning,5.0,4.4,2.75,3.375,5.4,42.0,42.0
2022-08-16 06:00:00,4.0,5.8,0.103,1.8,44.0,2.8,2022-08-16,6,2022,Morning,6.666666666666667,5.8,2.25,3.5,5.1499999999999995,44.0,44.0
2022-08-16 07:00:00,5.5,8.3,0.102,1.8,45.0,2.7,2022-08-16,7,2022,Morning,9.166666666666668,8.3,2.25,3.375,5.1,45.0,45.0
2022-08-16 08:00:00,5.8,8.5,0.101,1.9,47.0,2.5,2022-08-16,8,2022,Morning,9.666666666666666,8.5,2.375,3.125,5.050000000000001,47.0,47.0
2022-08-16 09:00:00,5.2,7.6,0.102,2.1,47.0,2.3,2022-08-16,9,2022,Morning,8.666666666666668,7.6,2.625,2.875,5.1,47.0,47.0
2022-08-16 10:00:00,4.9,7.3,0.104,2.5,46.0,2.4,2022-08-16,10,2022,Morning,8.166666666666668,7.3,3.125,3.0,5.2,46.0,46.0
2022-08-16 11:00:00,4.6,6.8,0.106,3.0,43.0,2.5,2022-08-16,11,2022,Morning,7.666666666666666,6.8,3.75,3.125,5.3,43.0,43.0
2022-08-16 12:00:00,6.9,10.4,0.122,4.8,37.0,2.5,2022-08-16,12,2022,Afternoon,11.500000000000002,10.4,6.0,3.125,6.1,37.0,37.0
2022-08-16 13:00:00,5.7,8.6,0.125,5.1,36.0,2.6,2022-08-16,13,2022,Afternoon,9.5,8.6,6.375,3.25,6.25,36.0,36.0
2022-08-16 14:00:00,4.8,7.0,0.129,5.7,35.0,2.8,2022-08-16,14,2022,Afternoon,8.0,7.0,7.125,3.5,6.45,35.0,35.0
2022-08-16 15:00:00,4.1,6.0,0.134,6.2,34.0,3.0,2022-08-16,15,2022,Afternoon,6.833333333333333,6.0,7.75,3.75,6.7,34.0,34.0
2022-08-16 16:00:00,3.7,5.3,0.137,6.5,32.0,3.2,2022-08-16,16,2022,Afternoon,6.166666666666667,5.3,8.125,4.0,6.8500000000000005,32.0,32.0
2022-08-16 17:00:00,3.5,5.0,0.139,6.8,31.0,3.2,2022-08-16,17,2022,Evening,5.833333333333334,5.0,8.5,4.0,6.950000000000001,31.0,31.0
2022-08-16 18:00:00,3.2,4.6,0.138,6.6,29.0,3.3,2022-08-16,18,2022,Evening,5.333333333333334,4.6,8.25,4.125,6.9,29.0,29.0
2022-08-16 19:00:00,2.8,3.9,0.133,5.9,29.0,3.2,2022-08-16,19,2022,Night,4.666666666666667,3.9,7.375,4.0,6.65,29.0,29.0
2022-08-16 20:00:00,2.6,3.8,0.125,4.8,30.0,2.8,2022-08-16,20,2022,Night,4.333333333333334,3.8,6.0,3.5,6.25,30.0,30.0
2022-08-16 21:00:00,2.8,4.2,0.116,3.6,31.0,2.5,2022-08-16,21,2022,Night,4.666666666666667,4.2,4.5,3.125,5.800000000000001,31.0,31.0
2022-08-16 22:00:00,3.1,4.8,0.113,3.0,31.0,2.3,2022-08-16,22,2022,Night,5.166666666666667,4.8,3.75,2.875,5.65,31.0,31.0
2022-08-16 23:00:00,3.3,5.1,0.111,2.7,31.0,2.2,2022-08-16,23,2022,Night,5.5,5.1,3.375,2.75,5.55,31.0,31.0
2022-08-17 00:00:00,3.0,4.6,0.107,2.0,33.0,2.0,2022-08-17,0,2022,Night,5.0,4.6,2.5,2.5,5.35,33.0,33.0
2022-08-17 01:00:00,2.8,4.2,0.108,2.0,33.0,2.0,2022-08-17,1,2022,Night,4.666666666666667,4.2,2.5,2.5,5.4,33.0,33.0
2022-08-17 02:00:00,2.5,3.9,0.109,2.0,33.0,2.0,2022-08-17,2,2022,Night,4.166666666666667,3.9,2.5,2.5,5.45,33.0,33.0
2022-08-17 03:00:00,2.6,4.2,0.109,1.9,35.0,1.9,2022-08-17,3,2022,Night,4.333333333333334,4.2,2.375,2.375,5.45,35.0,35.0
2022-08-17 04:00:00,3.0,4.9,0.107,1.6,38.0,1.9,2022-08-17,4,2022,Night,5.0,4.9,2.0,2.375,5.35,38.0,38.0
2022-08-17 05:00:00,3.9,6.1,0.105,1.2,42.0,1.8,2022-08-17,5,2022,Morning,6.5,6.1,1.5,2.25,5.25,42.0,42.0
2022-08-17 06:00:00,4.2,6.4,0.103,0.9,48.0,1.7,2022-08-17,6,2022,Morning,7.000000000000001,6.4,1.125,2.125,5.1499999999999995,48.0,48.0
2022-08-17 07:00:00,4.7,7.1,0.104,0.8,53.0,1.6,2022-08-17,7,2022,Morning,7.833333333333334,7.1,1.0,2.0,5.2,53.0,53.0
2022-08-17 08:00:00,5.6,8.3,0.105,0.6,58.0,1.6,2022-08-17,8,2022,Morning,9.333333333333334,8.3,0.75,2.0,5.25,58.0,58.0
2022-08-17 09:00:00,6.1,9.2,0.109,0.9,63.0,1.7,2022-08-17,9,2022,Morning,10.166666666666666,9.2,1.125,2.125,5.45,63.0,63.0
2022-08-17 10:00:00,6.1,9.5,0.113,1.2,63.0,1.7,2022-08-17,10,2022,Morning,10.166666666666666,9.5,1.5,2.125,5.65,63.0,63.0
2022-08-17 11:00:00,6.4,10.0,0.119,1.9,60.0,1.7,2022-08-17,11,2022,Morning,10.666666666666668,10.0,2.375,2.125,5.949999999999999,60.0,60.0
